2026/09/02 17:26:43.788, 44877, 46068, 100
2026/09/02 17:26:44.809, 44877, 46068, 100
2026/09/02 17:26:45.832, 44877, 46068, 100
2026/09/02 17:26:46.857, 44877, 46068, 100
2026/09/02 17:26:47.882, 44877, 46068, 100
2026/09/02 17:26:48.906, 44877, 46068, 100
2026/09/02 17:26:49.933, 44877, 46068, 100
2026/09/02 17:26:50.957, 44877, 46068, 100
2026/09/02 17:26:51.982, 44877, 46068, 99
2026/09/02 17:26:53.008, 44877, 46068, 100
2026/09/02 17:26:54.030, 44877, 46068, 100
2026/09/02 17:26:55.052, 44877, 46068, 100
2026/09/02 17:26:56.073, 44877, 46068, 100
2026/09/02 17:26:57.096, 44877, 46068, 100
2026/09/02 17:26:58.120, 44877, 46068, 100
2026/09/02 17:26:59.144, 44877, 46068, 43
2026/09/02 17:27:00.164, 1031, 46068, 100
2026/09/02 17:27:01.185, 1565, 46068, 1
2026/09/02 17:27:02.206, 2277, 46068, 0
2026/09/02 17:27:03.227, 28905, 46068, 100
2026/09/02 17:27:04.253, 31313, 46068, 100
2026/09/02 17:27:05.275, 31313, 46068, 100
2026/09/02 17:27:06.297, 31313, 46068, 100
2026/09/02 17:27:07.324, 31313, 46068, 100
2026/09/02 17:27:08.348, 31313, 46068, 100
2026/09/02 17:27:09.369, 31313, 46068, 100
2026/09/02 17:27:10.390, 31313, 46068, 100
2026/09/02 17:27:11.412, 31313, 46068, 100
2026/09/02 17:27:12.436, 31313, 46068, 100
2026/09/02 17:27:13.463, 31313, 46068, 100
2026/09/02 17:27:14.486, 31313, 46068, 100
2026/09/02 17:27:15.507, 31313, 46068, 100
2026/09/02 17:27:16.534, 31313, 46068, 100
2026/09/02 17:27:17.560, 31313, 46068, 100
2026/09/02 17:27:18.583, 31313, 46068, 100
2026/09/02 17:27:19.607, 31313, 46068, 100
2026/09/02 17:27:20.631, 31313, 46068, 100
2026/09/02 17:27:21.652, 31313, 46068, 100
2026/09/02 17:27:22.677, 37121, 46068, 8
2026/09/02 17:27:23.698, 2287, 46068, 0
