2026/09/02 17:27:15.441, 0, 81920, 0
2026/09/02 17:27:16.464, 0, 81920, 0
2026/09/02 17:27:17.485, 4, 81920, 0
2026/09/02 17:27:18.508, 4, 81920, 0
2026/09/02 17:27:19.532, 4, 81920, 0
2026/09/02 17:27:20.555, 4, 81920, 0
2026/09/02 17:27:21.579, 4, 81920, 0
2026/09/02 17:27:22.602, 4, 81920, 0
2026/09/02 17:27:23.626, 4, 81920, 0
2026/09/02 17:27:24.649, 445, 81920, 3
2026/09/02 17:27:25.671, 3657, 81920, 42
2026/09/02 17:27:26.692, 9785, 81920, 24
2026/09/02 17:27:27.713, 15779, 81920, 22
2026/09/02 17:27:28.782, 21599, 81920, 23
2026/09/02 17:27:29.804, 23655, 81920, 7
2026/09/02 17:27:30.826, 24201, 81920, 0
2026/09/02 17:27:31.849, 4325, 81920, 27
2026/09/02 17:27:32.870, 5765, 81920, 6
2026/09/02 17:27:33.891, 8713, 81920, 49
2026/09/02 17:27:34.913, 945, 81920, 9
2026/09/02 17:27:35.933, 3951, 81920, 21
2026/09/02 17:27:36.954, 10615, 81920, 25
2026/09/02 17:27:37.977, 16709, 81920, 26
2026/09/02 17:27:38.999, 23171, 81920, 28
2026/09/02 17:27:40.021, 29281, 81920, 26
2026/09/02 17:27:41.043, 35149, 81920, 23
2026/09/02 17:27:42.064, 41553, 81920, 26
2026/09/02 17:27:43.088, 42609, 81920, 0
2026/09/02 17:27:44.110, 42995, 81920, 100
2026/09/02 17:27:45.133, 42995, 81920, 100
2026/09/02 17:27:46.156, 42995, 81920, 100
2026/09/02 17:27:47.179, 42995, 81920, 98
2026/09/02 17:27:48.201, 42995, 81920, 100
2026/09/02 17:27:49.225, 42995, 81920, 100
2026/09/02 17:27:50.251, 42995, 81920, 100
2026/09/02 17:27:51.276, 42995, 81920, 100
2026/09/02 17:27:52.300, 42995, 81920, 100
2026/09/02 17:27:53.323, 19135, 81920, 15
2026/09/02 17:27:54.347, 1229, 81920, 100
2026/09/02 17:27:55.369, 2237, 81920, 22
2026/09/02 17:27:56.390, 9093, 81920, 26
2026/09/02 17:27:57.412, 15283, 81920, 26
2026/09/02 17:27:58.435, 21669, 81920, 25
2026/09/02 17:27:59.457, 28051, 81920, 24
2026/09/02 17:28:00.480, 34017, 81920, 24
2026/09/02 17:28:01.502, 40435, 81920, 27
2026/09/02 17:28:02.524, 41843, 81920, 0
2026/09/02 17:28:03.547, 48181, 81920, 100
2026/09/02 17:28:04.570, 48181, 81920, 100
2026/09/02 17:28:05.593, 48181, 81920, 100
2026/09/02 17:28:06.615, 48181, 81920, 100
2026/09/02 17:28:07.639, 48181, 81920, 100
2026/09/02 17:28:08.663, 48181, 81920, 100
2026/09/02 17:28:09.686, 48181, 81920, 100
2026/09/02 17:28:10.709, 48181, 81920, 100
2026/09/02 17:28:11.733, 48181, 81920, 100
2026/09/02 17:28:12.756, 48181, 81920, 100
2026/09/02 17:28:13.779, 48181, 81920, 100
2026/09/02 17:28:14.803, 48181, 81920, 100
2026/09/02 17:28:15.827, 48181, 81920, 100
2026/09/02 17:28:16.850, 48181, 81920, 100
2026/09/02 17:28:17.875, 48181, 81920, 100
2026/09/02 17:28:18.898, 48181, 81920, 100
2026/09/02 17:28:19.920, 48181, 81920, 100
2026/09/02 17:28:20.944, 48181, 81920, 100
2026/09/02 17:28:21.967, 1011, 81920, 100
2026/09/02 17:28:22.989, 1619, 81920, 100
2026/09/02 17:28:24.017, 3999, 81920, 72
2026/09/02 17:28:25.040, 31267, 81920, 100
2026/09/02 17:28:26.062, 31267, 81920, 100
2026/09/02 17:28:27.084, 31267, 81920, 100
2026/09/02 17:28:28.105, 31267, 81920, 100
2026/09/02 17:28:29.128, 31267, 81920, 100
2026/09/02 17:28:30.149, 31267, 81920, 100
2026/09/02 17:28:31.171, 31267, 81920, 100
2026/09/02 17:28:32.195, 31267, 81920, 100
2026/09/02 17:28:33.219, 31267, 81920, 100
2026/09/02 17:28:34.239, 31267, 81920, 100
2026/09/02 17:28:35.260, 31267, 81920, 100
2026/09/02 17:28:36.282, 31267, 81920, 100
2026/09/02 17:28:37.303, 31267, 81920, 100
2026/09/02 17:28:38.326, 31267, 81920, 100
2026/09/02 17:28:39.348, 31267, 81920, 100
2026/09/02 17:28:40.370, 31267, 81920, 100
2026/09/02 17:28:41.393, 31267, 81920, 100
2026/09/02 17:28:42.415, 31267, 81920, 100
2026/09/02 17:28:43.437, 31267, 81920, 100
2026/09/02 17:28:44.463, 31267, 81920, 100
2026/09/02 17:28:45.485, 2259, 81920, 100
2026/09/02 17:28:46.507, 2259, 81920, 0
