2026/09/02 17:24:57.844, 0, 97887, 0
2026/09/02 17:24:58.868, 3, 97887, 0
2026/09/02 17:24:59.896, 3, 97887, 0
2026/09/02 17:25:00.938, 3, 97887, 0
2026/09/02 17:25:01.980, 3, 97887, 0
2026/09/02 17:25:03.020, 3, 97887, 0
2026/09/02 17:25:04.060, 3, 97887, 0
2026/09/02 17:25:05.101, 3, 97887, 0
2026/09/02 17:25:06.142, 3, 97887, 0
2026/09/02 17:25:07.177, 2505, 97887, 11
2026/09/02 17:25:08.197, 16879, 97887, 28
2026/09/02 17:25:09.217, 23803, 97887, 0
2026/09/02 17:25:10.236, 24817, 97887, 0
2026/09/02 17:25:11.256, 5979, 97887, 0
2026/09/02 17:25:12.274, 8933, 97887, 0
2026/09/02 17:25:13.293, 2069, 97887, 0
2026/09/02 17:25:14.312, 10935, 97887, 26
2026/09/02 17:25:15.332, 25375, 97887, 27
2026/09/02 17:25:16.352, 39759, 97887, 26
2026/09/02 17:25:17.374, 42833, 97887, 0
2026/09/02 17:25:18.394, 43219, 97887, 99
2026/09/02 17:25:19.418, 43221, 97887, 98
2026/09/02 17:25:20.441, 43221, 97887, 99
2026/09/02 17:25:21.464, 43221, 97887, 99
2026/09/02 17:25:22.487, 43221, 97887, 99
2026/09/02 17:25:23.510, 43221, 97887, 99
2026/09/02 17:25:24.533, 10757, 97887, 13
2026/09/02 17:25:25.554, 1433, 97887, 0
2026/09/02 17:25:26.574, 6271, 97887, 27
2026/09/02 17:25:27.595, 21007, 97887, 28
2026/09/02 17:25:28.617, 35637, 97887, 27
2026/09/02 17:25:29.638, 48405, 97887, 100
2026/09/02 17:25:30.663, 48405, 97887, 100
2026/09/02 17:25:31.686, 48405, 97887, 100
2026/09/02 17:25:32.708, 48405, 97887, 100
2026/09/02 17:25:33.731, 48405, 97887, 100
2026/09/02 17:25:34.753, 48405, 97887, 100
2026/09/02 17:25:35.777, 48405, 97887, 100
2026/09/02 17:25:36.804, 48405, 97887, 100
2026/09/02 17:25:37.828, 48405, 97887, 100
2026/09/02 17:25:38.856, 48405, 97887, 100
2026/09/02 17:25:39.880, 48405, 97887, 100
2026/09/02 17:25:40.906, 48405, 97887, 100
2026/09/02 17:25:41.932, 1923, 97887, 0
2026/09/02 17:25:42.952, 1683, 97887, 0
2026/09/02 17:25:43.971, 31535, 97887, 100
2026/09/02 17:25:44.998, 31535, 97887, 100
2026/09/02 17:25:46.026, 31535, 97887, 100
2026/09/02 17:25:47.055, 31535, 97887, 98
2026/09/02 17:25:48.082, 31535, 97887, 100
2026/09/02 17:25:49.108, 31535, 97887, 100
2026/09/02 17:25:50.137, 31535, 97887, 99
2026/09/02 17:25:51.173, 31535, 97887, 100
2026/09/02 17:25:52.210, 31535, 97887, 100
2026/09/02 17:25:53.242, 31535, 97887, 100
2026/09/02 17:25:54.269, 31535, 97887, 100
2026/09/02 17:25:55.298, 31535, 97887, 100
2026/09/02 17:25:56.324, 37343, 97887, 98
2026/09/02 17:25:57.344, 2853, 97887, 0
2026/09/02 17:25:58.363, 2853, 97887, 0
