2026/08/31 16:08:30.376, 0, 81920, 0
2026/08/31 16:08:31.399, 0, 81920, 0
2026/08/31 16:08:32.425, 4, 81920, 0
2026/08/31 16:08:33.450, 4, 81920, 0
2026/08/31 16:08:34.476, 4, 81920, 0
2026/08/31 16:08:35.501, 4, 81920, 0
2026/08/31 16:08:36.528, 4, 81920, 0
2026/08/31 16:08:37.553, 4, 81920, 0
2026/08/31 16:08:38.578, 445, 81920, 0
2026/08/31 16:08:39.601, 7193, 81920, 34
2026/08/31 16:08:40.623, 16197, 81920, 37
2026/08/31 16:08:41.649, 23655, 81920, 7
2026/08/31 16:08:42.674, 10947, 81920, 2
2026/08/31 16:08:43.697, 4005, 81920, 26
2026/08/31 16:08:44.721, 5765, 81920, 0
2026/08/31 16:08:45.743, 8713, 81920, 20
2026/08/31 16:08:46.768, 1849, 81920, 4
2026/08/31 16:08:47.791, 2139, 81920, 22
2026/08/31 16:08:48.815, 9639, 81920, 27
2026/08/31 16:08:49.839, 16901, 81920, 30
2026/08/31 16:08:50.863, 24257, 81920, 27
2026/08/31 16:08:51.886, 32039, 81920, 31
2026/08/31 16:08:52.909, 39023, 81920, 30
2026/08/31 16:08:53.932, 42609, 81920, 17
2026/08/31 16:08:54.956, 42995, 81920, 100
2026/08/31 16:08:55.991, 42995, 81920, 100
2026/08/31 16:08:57.019, 42995, 81920, 100
2026/08/31 16:08:58.045, 42995, 81920, 100
2026/08/31 16:08:59.070, 42995, 81920, 99
2026/08/31 16:09:00.099, 42995, 81920, 100
2026/08/31 16:09:01.127, 42995, 81920, 100
2026/08/31 16:09:02.153, 42995, 81920, 100
2026/08/31 16:09:03.181, 42995, 81920, 100
2026/08/31 16:09:04.212, 985, 81920, 79
2026/08/31 16:09:05.238, 1229, 81920, 100
2026/08/31 16:09:06.267, 1007, 81920, 3
2026/08/31 16:09:07.289, 5071, 81920, 25
2026/08/31 16:09:08.312, 10649, 81920, 24
2026/08/31 16:09:09.334, 16173, 81920, 23
2026/08/31 16:09:10.359, 21829, 81920, 23
2026/08/31 16:09:11.382, 27619, 81920, 25
2026/08/31 16:09:12.405, 33499, 81920, 21
2026/08/31 16:09:13.428, 38801, 81920, 22
2026/08/31 16:09:14.453, 45491, 81920, 22
2026/08/31 16:09:15.477, 48181, 81920, 100
2026/08/31 16:09:16.542, 48181, 81920, 100
2026/08/31 16:09:17.567, 48181, 81920, 100
2026/08/31 16:09:18.591, 48181, 81920, 100
2026/08/31 16:09:19.614, 48181, 81920, 100
2026/08/31 16:09:20.638, 48181, 81920, 100
2026/08/31 16:09:21.662, 48181, 81920, 100
2026/08/31 16:09:22.686, 48181, 81920, 100
2026/08/31 16:09:23.709, 48181, 81920, 100
2026/08/31 16:09:24.733, 48181, 81920, 100
2026/08/31 16:09:25.757, 48181, 81920, 100
2026/08/31 16:09:26.781, 48181, 81920, 100
2026/08/31 16:09:27.805, 48181, 81920, 100
2026/08/31 16:09:28.828, 48181, 81920, 100
2026/08/31 16:09:29.852, 48181, 81920, 100
2026/08/31 16:09:30.877, 48181, 81920, 100
2026/08/31 16:09:31.901, 48181, 81920, 100
2026/08/31 16:09:32.925, 48181, 81920, 100
2026/08/31 16:09:33.952, 47045, 81920, 0
2026/08/31 16:09:34.975, 1437, 81920, 100
2026/08/31 16:09:35.998, 1459, 81920, 0
2026/08/31 16:09:37.020, 30063, 81920, 100
2026/08/31 16:09:38.043, 31267, 81920, 100
2026/08/31 16:09:39.067, 31267, 81920, 100
2026/08/31 16:09:40.089, 31267, 81920, 100
2026/08/31 16:09:41.112, 31267, 81920, 100
2026/08/31 16:09:42.134, 31267, 81920, 100
2026/08/31 16:09:43.157, 31267, 81920, 100
2026/08/31 16:09:44.178, 31267, 81920, 100
2026/08/31 16:09:45.230, 31267, 81920, 100
2026/08/31 16:09:46.253, 31267, 81920, 100
2026/08/31 16:09:47.275, 31267, 81920, 100
2026/08/31 16:09:48.300, 31267, 81920, 100
2026/08/31 16:09:49.323, 31267, 81920, 100
2026/08/31 16:09:50.346, 31267, 81920, 100
2026/08/31 16:09:51.371, 31267, 81920, 100
2026/08/31 16:09:52.393, 31267, 81920, 100
2026/08/31 16:09:53.415, 31267, 81920, 100
2026/08/31 16:09:54.438, 31267, 81920, 100
2026/08/31 16:09:55.461, 31267, 81920, 100
2026/08/31 16:09:56.484, 31267, 81920, 100
2026/08/31 16:09:57.506, 37075, 81920, 2
2026/08/31 16:09:58.528, 2259, 81920, 100
2026/08/31 16:09:59.550, 2259, 81920, 0
2026/08/31 16:10:00.575, 2255, 81920, 0
